"","PIN","CITY","STATE","ZIP","RELIGIOUS","NUMSTUDS","STTCH_RT","HIGR","SCHOOL","ADDRESS","COUNTY","P_MINOR","YR","P_INDIAN","P_ASIAN","P_HISP","P_BLACK","P_WHITE","MALES","PCT_4YEAR","PCT_2YEAR","LATITUDE","LONGITUDE","P_PACIFIC","P_TR","data.notes"
"1442","00002653","MONTGOMERY","AL","36104",0,88,14.666666667,9,"BROWN'S PRIVATE SCHOOL","1130 BELLVIEW ST","Montgomery",100,"2001",0,0,0,100,0,33,NA,NA,32.362359,-86.314814,NA,NA,"Multiple Lat and Long"
"1443","00002653","MONTGOMERY","AL","36104",0,72,14.4,9,"BROWN'S PRIVATE SCHOOL","1130 BELLVIEW ST","Montgomery",100,"2003",0,0,0,100,0,35,NA,NA,32.362359,-86.314814,NA,NA,"Multiple Lat and Long"
"1444","00002653","MONTGOMERY","AL","36104",1,31,10.3333333333333,7,"BROWN'S PRIVATE SCHOOL","1130 BELLVIEW ST","Montgomery",100,"2005",0,0,0,100,0,15,NA,NA,32.362359,-86.314814,NA,NA,"Multiple Lat and Long"
"1445","00002653","MONTGOMERY","AL","36104",0,23,7.66666666666667,7,"BROWN'S PRIVATE SCHOOL","1130 BELLVIEW ST","Montgomery",100,"2007",0,0,0,100,0,7,NA,NA,32.362359,-86.314814,NA,NA,"Multiple Lat and Long"
"1446","00002653","MONTGOMERY","AL","36104",1,20,5.88235294117647,5,"BROWN'S PRIVATE SCHOOL","1130 BELLVIEW ST","Montgomery",NA,"2009",0,0,0,100,0,0,NA,NA,32.362359,-86.314814,0,0,"Multiple Lat and Long"
"1447","00002653","MONTGOMERY","AL","36104",1,7,7,7,"BROWN'S PRIVATE SCHOOL","1130 BELLVIEW ST","Montgomery",NA,"2011",0,0,0,100,0,6,NA,NA,32.362359,-86.314814,0,0,"Multiple Lat and Long"
"1448","00002686","PELL CITY","AL","35125",1,148,13.155548096,12,NA,NA,"ST CLAIR",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.6332538,-86.2886612,NA,NA,"Lat and Long from zip centroid"
"1449","00002686","PELL CITY","AL","35125",1,176,12.9174311927,12,NA,NA,"ST CLAIR",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.6332538,-86.2886612,NA,NA,"Lat and Long from zip centroid"
"1450","00002686","PELL CITY","AL","35125",1,202,15.102803738,12,NA,NA,"ST CLAIR",1.4851485149,"1993",0,0,0.495049505,0.9900990099,98.514851485,NA,NA,NA,33.6332538,-86.2886612,NA,NA,"Lat and Long from zip centroid"
"1451","00002686","PELL CITY","AL","35125",1,158,12.767676768,12,NA,NA,"ST CLAIR",1,"1995",0,0,0,0,100,NA,NA,NA,33.6332538,-86.2886612,NA,NA,"Lat and Long from zip centroid"
"1452","00002722","PRATTVILLE","AL","36067",0,249,14.228569031,12,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,32.4720898,-86.5418773,NA,NA,"Multiple Lat and Long"
"1453","00002722","PRATTVILLE","AL","36067",0,193,12.8666666667,12,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,32.4720898,-86.5418773,NA,NA,"Multiple Lat and Long"
"1454","00002722","PRATTVILLE","AL","36067",0,273,15.712230216,12,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",2.5641025641,"1993",0,1.8315018315,0.3663003663,0.3663003663,97.435897436,NA,NA,NA,32.4720898,-86.5418773,NA,NA,"Multiple Lat and Long"
"1455","00002722","PRATTVILLE","AL","36067",0,255,31.875,12,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",2,"1995",0,1.9607843137,0.3921568627,0.3921568627,97.254901961,NA,NA,NA,32.4720898,-86.5418773,NA,NA,"Multiple Lat and Long"
"1456","00002722","PRATTVILLE","AL","36067",0,239,11.052023121,17,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",1.2552301255,"1997",0,0,0.4184100418,0.8368200837,98.744769875,129,NA,NA,32.4720898,-86.5418773,NA,NA,"Multiple Lat and Long"
"1457","00002722","PRATTVILLE","AL","36067",0,201,11.244755245,17,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",0.4975124378,"1999",0,0,0,0.4975124378,99.502487562,100,95,5,32.4720898,-86.5418773,NA,NA,"Multiple Lat and Long"
"1458","00002722","PRATTVILLE","AL","36067",0,201,13.4,17,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",0,"2001",0,0,0,0,100,100,100,0,32.4720898,-86.5418773,NA,NA,"Multiple Lat and Long"
"1459","00002722","PRATTVILLE","AL","36067",1,167,9.07608695652174,17,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",0,"2003",0,0,0,0,100,83,95,5,32.4720898,-86.5418773,NA,NA,"Multiple Lat and Long"
"1460","00002722","PRATTVILLE","AL","36067",0,158,8.14432989690722,17,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",1.89873417721519,"2005",0,0,0,1.89873417721519,98.1012658227848,85,75,25,32.4720898,-86.5418773,NA,NA,"Multiple Lat and Long"
"1461","00002722","PRATTVILLE","AL","36067",0,202,12.948717948718,17,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",1.98019801980198,"2007",0,0,0,1.98019801980198,98.019801980198,109,85,NA,32.4720898,-86.5418773,NA,NA,"Multiple Lat and Long"
"1462","00002722","PRATTVILLE","AL","36067",0,199,10.7567567567568,17,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",NA,"2009",0,0,0,1.50753768844221,98.4924623115578,106,90,NA,32.4720898,-86.5418773,0,0,"Multiple Lat and Long"
"1463","00002722","PRATTVILLE","AL","36067",0,259,12.451923077,17,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",NA,"2011",0,0,0,3.861003861,96.138996139,139,95,NA,32.4720898,-86.5418773,0,0,"Multiple Lat and Long"
"1464","00002722","PRATTVILLE","AL","36067",0,284,13.6538461538462,17,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",NA,"2013",0,0.352112676056338,0,5.63380281690141,93.3098591549296,153,85,NA,32.4720898,-86.5418773,0.704225352112676,0,"Multiple Lat and Long"
"1465","00002722","PRATTVILLE","AL","36067",1,285,13.3802816901408,17,"AUTAUGA ACADEMY","497 GOLSON RD","Autauga",NA,"2015",0,0,0,5.6140350877193,94.3859649122807,154,70,NA,32.4720898,-86.5418773,0,0,"Multiple Lat and Long"
"1466","00002733","ASHFORD","AL","36312",1,195,11.142852783,12,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,31.1946,-85.232451,NA,NA,"Multiple Lat and Long"
"1467","00002733","ASHFORD","AL","36312",0,208,11.0933333333,12,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,31.1946,-85.232451,NA,NA,"Multiple Lat and Long"
"1468","00002733","ASHFORD","AL","36312",0,241,13.771428571,12,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",0.4149377593,"1993",0,0,0.4149377593,0,99.585062241,NA,NA,NA,31.1946,-85.232451,NA,NA,"Multiple Lat and Long"
"1469","00002733","ASHFORD","AL","36312",0,252,14.29787234,12,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",2,"1995",0,0,0.3968253968,0,99.603174603,NA,NA,NA,31.1946,-85.232451,NA,NA,"Multiple Lat and Long"
"1470","00002733","ASHFORD","AL","36312",0,308,14.16091954,17,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",2.2727272727,"1997",0,0,1.2987012987,0.974025974,97.727272727,150,NA,NA,31.1946,-85.232451,NA,NA,"Multiple Lat and Long"
"1471","00002733","ASHFORD","AL","36312",0,219,10.682926829,17,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",1.3698630137,"1999",0.9132420091,0,0,0.4566210046,98.630136986,30,100,0,31.1946,-85.232451,NA,NA,"Multiple Lat and Long"
"1472","00002733","ASHFORD","AL","36312",0,172,8.0751173709,17,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",1.7441860465,"2001",1.1627906977,0,0,0.5813953488,98.255813954,86,20,80,31.1946,-85.232451,NA,NA,"Multiple Lat and Long"
"1473","00002733","ASHFORD","AL","36312",0,254,10.7627118644068,17,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",1.5748031496063,"2003",1.18110236220472,0,0,0.393700787401575,98.4251968503937,65,75,25,31.1946,-85.232451,NA,NA,"Multiple Lat and Long"
"1474","00002733","ASHFORD","AL","36312",0,182,12.2147651006711,17,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",2.1978021978022,"2005",0,0,1.0989010989011,1.0989010989011,97.8021978021978,90,75,25,31.1946,-85.232451,NA,NA,"Multiple Lat and Long"
"1475","00002733","ASHFORD","AL","36312",0,183,8.20627802690583,17,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",3.27868852459016,"2007",0,0,2.18579234972678,1.09289617486339,96.7213114754098,109,90,NA,31.1946,-85.232451,NA,NA,"Multiple Lat and Long"
"1476","00002733","ASHFORD","AL","36312",1,157,7.1689497716895,17,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",NA,"2009",0,0,0,1.27388535031847,98.7261146496815,72,95,NA,31.1946,-85.232451,0,0,"Multiple Lat and Long"
"1477","00002733","ASHFORD","AL","36312",0,137,7.0256410256,17,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",NA,"2011",0,0,0,1.4598540146,98.540145985,81,80,NA,31.1946,-85.232451,0,0,"Multiple Lat and Long"
"1478","00002733","ASHFORD","AL","36312",0,126,6.84782608695652,17,"ASHFORD ACADEMY","1100 N BROADWAY ST","Houston",NA,"2013",0,0,0,2.38095238095238,97.6190476190476,77,60,NA,31.1946,-85.232451,0,0,"Multiple Lat and Long"
"1479","00002788","MONTGOMERY","AL","36117",1,644,17.643829346,12,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,32.3893,-86.215961,NA,NA,"changed locations"
"1480","00002788","MONTGOMERY","AL","36109",1,729,19.0588235294,12,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,32.3893,-86.215961,NA,NA,"changed locations"
"1481","00002788","MONTGOMERY","AL","36109",1,864,18.432,12,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",2.0833333333,"1993",0,0.3472222222,0,1.7361111111,97.916666667,NA,NA,NA,32.3893,-86.215961,NA,NA,"changed locations"
"1482","00002788","MONTGOMERY","AL","36109",1,890,18.687664042,12,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",2,"1995",0,0.7865168539,0,2.5842696629,96.629213483,NA,NA,NA,32.3893,-86.215961,NA,NA,"changed locations"
"1483","00002788","MONTGOMERY","AL","36109",1,889,17.735660848,17,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",3.03712036,"1997",0,0.2249718785,0,2.8121484814,96.96287964,443,NA,NA,32.3893,-86.215961,NA,NA,"changed locations"
"1484","00002788","MONTGOMERY","AL","36109",1,902,17.995012469,17,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",2.2172949002,"1999",0,0.332594235,0,1.8847006652,97.7827051,442,79,16,32.3893,-86.215961,NA,NA,"changed locations"
"1485","00002788","MONTGOMERY","AL","36109",1,912,18.276553106,17,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",3.1798245614,"2001",0,0.6578947368,0,2.5219298246,96.820175439,454,100,0,32.3893,-86.215961,NA,NA,"changed locations"
"1486","00002788","MONTGOMERY","AL","36109",1,924,17.7351247600768,17,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",3.13852813852814,"2003",0,0.649350649350649,0,2.48917748917749,96.8614718614719,458,100,0,32.3893,-86.215961,NA,NA,"changed locations"
"1487","00002788","MONTGOMERY","AL","36109",1,997,18.16029143898,17,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",4.41323971915747,"2005",0,0.802407221664995,0.200601805416249,3.41023069207623,95.5867602808425,498,83,16,32.3893,-86.215961,NA,NA,"changed locations"
"1488","00002788","MONTGOMERY","AL","36109",1,1017,16.865671641791,17,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",9.04621435594887,"2007",0,1.47492625368732,0.491642084562439,7.07964601769912,90.9537856440511,499,99,NA,32.3893,-86.215961,NA,NA,"changed locations"
"1489","00002788","MONTGOMERY","AL","36109",1,1017,16.95,17,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",NA,"2009",0,1.47492625368732,0.491642084562439,7.07964601769912,90.9537856440511,499,100,NA,32.3893,-86.215961,0,0,"changed locations"
"1490","00002788","MONTGOMERY","AL","36109",1,954,16.224489796,17,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",NA,"2011",0,1.3626834382,0.3144654088,9.8532494759,87.002096436,494,98,NA,32.3893,-86.215961,0,1.4675052411,"changed locations"
"1491","00002788","MONTGOMERY","AL","36109",1,935,14.7012578616352,17,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",NA,"2013",0,2.99465240641711,0.962566844919786,8.23529411764706,87.807486631016,450,92,NA,32.3893,-86.215961,0,0,"changed locations"
"1492","00002788","MONTGOMERY","AL","36109",1,771,14.2513863216266,17,"ALABAMA CHRISTIAN ACADEMY","4700 WARES FERRY RD","Montgomery",NA,"2015",0,4.15045395590143,1.16731517509728,8.17120622568093,85.0843060959792,415,65,NA,32.3893,-86.215961,0.12970168612192,1.2970168612192,"changed locations"
"1493","00002799","CITRONELLE","AL","36522",1,2,2,12,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,31.13489,-88.250441,NA,NA,"Multiple Lat and Long"
"1494","00002799","CITRONELLE","AL","36522",1,50,10,12,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,31.13489,-88.250441,NA,NA,"Multiple Lat and Long"
"1495","00002799","CITRONELLE","AL","36522",1,72,12,12,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",6.9444444444,"1993",5.5555555556,0,0,1.3888888889,93.055555556,NA,NA,NA,31.13489,-88.250441,NA,NA,"Multiple Lat and Long"
"1496","00002799","CITRONELLE","AL","36522",1,41,12.615384615,12,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",3,"1995",21.951219512,0,0,0,78.048780488,NA,NA,NA,31.13489,-88.250441,NA,NA,"Multiple Lat and Long"
"1497","00002799","CITRONELLE","AL","36522",1,42,14,17,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",9.5238095238,"1997",9.5238095238,0,0,0,90.476190476,25,NA,NA,31.13489,-88.250441,NA,NA,"Multiple Lat and Long"
"1498","00002799","CITRONELLE","AL","36522",1,33,9.7777777778,17,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",9.0909090909,"1999",9.0909090909,0,0,0,90.909090909,20,12,50,31.13489,-88.250441,NA,NA,"Multiple Lat and Long"
"1499","00002799","CITRONELLE","AL","36522",1,84,16.8,17,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",19.047619048,"2001",19.047619048,0,0,0,80.952380952,40,10,10,31.13489,-88.250441,NA,NA,"Multiple Lat and Long"
"1500","00002799","CITRONELLE","AL","36522",1,99,24.75,17,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",33.3333333333333,"2003",33.3333333333333,0,0,0,66.6666666666667,50,20,20,31.13489,-88.250441,NA,NA,"Multiple Lat and Long"
"1501","00002799","CITRONELLE","AL","36522",1,27,6.92307692307692,17,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",11.1111111111111,"2005",11.1111111111111,0,0,0,88.8888888888889,21,0,8,31.13489,-88.250441,NA,NA,"Multiple Lat and Long"
"1502","00002799","CITRONELLE","AL","36522",1,95,13.5714285714286,17,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",0,"2007",0,0,0,0,100,52,20,NA,31.13489,-88.250441,NA,NA,"Multiple Lat and Long"
"1503","00002799","CITRONELLE","AL","36522",1,97,13.8571428571429,17,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",NA,"2009",0,0,2.06185567010309,2.06185567010309,90.7216494845361,52,20,NA,31.13489,-88.250441,5.15463917525773,0,"Multiple Lat and Long"
"1504","00002799","CITRONELLE","AL","36522",1,92,18.4,17,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",NA,"2011",10.869565217,0,3.2608695652,4.347826087,81.52173913,53,42,NA,31.13489,-88.250441,0,0,"Multiple Lat and Long"
"1505","00002799","CITRONELLE","AL","36522",1,84,16.8,17,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",NA,"2013",11.9047619047619,0,2.38095238095238,0,85.7142857142857,54,33,NA,31.13489,-88.250441,0,0,"Multiple Lat and Long"
"1506","00002799","CITRONELLE","AL","36522",1,84,16.8,17,"WESLEYAN CHRISTIAN ACADEMY","21276 US HIGHWAY 45","Mobile",NA,"2015",14.2857142857143,0,3.57142857142857,2.38095238095238,79.7619047619048,44,40,NA,31.13489,-88.250441,0,0,"Multiple Lat and Long"
"1507","00002824","UNION SPRINGS","AL","36089",0,229,16.807327271,12,NA,NA,"Bullock",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,32.1523065,-85.6978071,NA,NA,"Lat and Long from zip centroid"
"1508","00002824","UNION SPRINGS","AL","36089",0,186,11.4461538462,12,NA,NA,"Bullock",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,32.1523065,-85.6978071,NA,NA,"Lat and Long from zip centroid"
"1509","00002824","UNION SPRINGS","AL","36089",0,185,11.212121212,12,NA,NA,"Bullock",1.0810810811,"1993",0,0.5405405405,0.5405405405,0,98.918918919,NA,NA,NA,32.1523065,-85.6978071,NA,NA,"Lat and Long from zip centroid"
"1510","00002824","UNION SPRINGS","AL","36089",0,187,11,12,NA,NA,"Bullock",2,"1995",0,1.0695187166,0.5347593583,0,98.395721925,NA,NA,NA,32.1523065,-85.6978071,NA,NA,"Lat and Long from zip centroid"
"1511","00002824","UNION SPRINGS","AL","36089",0,143,7.4285714286,17,NA,NA,"Bullock",4.1958041958,"1997",0,2.0979020979,2.0979020979,0,95.804195804,78,NA,NA,32.1523065,-85.6978071,NA,NA,"Lat and Long from zip centroid"
"1512","00002824","UNION SPRINGS","AL","36089",0,131,8.1875,17,NA,NA,"Bullock",3.0534351145,"1999",0,0.7633587786,2.2900763359,0,96.946564885,67,66,0,32.1523065,-85.6978071,NA,NA,"Lat and Long from zip centroid"
"1513","00002981","THEODORE","AL","36582",1,196,15.372543335,8,"MAGNOLIA SPRINGS BAPTIST ACADEMY","6058 THEODORE DAWES RD","Mobile",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,30.55650649,-88.18427059,NA,NA,"Multiple Lat and Long"
"1514","00002981","THEODORE","AL","36582",1,299,16.845070422,8,"MAGNOLIA SPRINGS BAPTIST ACADEMY","6058 THEODORE DAWES RD","Mobile",1.0033444816,"1993",0,0,0,1.0033444816,98.996655518,NA,NA,NA,30.55650649,-88.18427059,NA,NA,"Multiple Lat and Long"
"1515","00002981","THEODORE","AL","36582",1,292,14.878980892,8,"MAGNOLIA SPRINGS BAPTIST ACADEMY","6058 THEODORE DAWES RD","Mobile",2,"1995",0,0.3424657534,0,1.7123287671,97.94520548,NA,NA,NA,30.55650649,-88.18427059,NA,NA,"Multiple Lat and Long"
"1516","00002981","THEODORE","AL","36582",1,199,13.266666667,13,"MAGNOLIA SPRINGS BAPTIST ACADEMY","6058 THEODORE DAWES RD","Mobile",2.5125628141,"1997",0,2.0100502513,0,0.5025125628,97.487437186,84,NA,NA,30.55650649,-88.18427059,NA,NA,"Multiple Lat and Long"
"1517","00002981","THEODORE","AL","36582",1,291,11.300970874,13,"MAGNOLIA SPRINGS BAPTIST ACADEMY","6058 THEODORE DAWES RD","Mobile",4.4673539519,"1999",0.6872852234,0.3436426117,1.7182130584,1.7182130584,95.532646048,145,NA,NA,30.55650649,-88.18427059,NA,NA,"Multiple Lat and Long"
"1518","00002981","THEODORE","AL","36582",1,179,8.2110091743,14,"MAGNOLIA SPRINGS BAPTIST ACADEMY","6058 THEODORE DAWES RD","Mobile",5.0279329609,"2001",0,3.3519553073,0,1.6759776536,94.972067039,89,NA,NA,30.55650649,-88.18427059,NA,NA,"Multiple Lat and Long"
"1519","00002981","THEODORE","AL","36582",1,157,9.28994082840237,15,"MAGNOLIA SPRINGS BAPTIST ACADEMY","6058 THEODORE DAWES RD","Mobile",9.55414012738854,"2003",0,4.45859872611465,0.636942675159236,4.45859872611465,90.4458598726115,62,NA,NA,30.55650649,-88.18427059,NA,NA,"Multiple Lat and Long"
"1520","00002981","THEODORE","AL","36582",1,144,7.16417910447761,17,"MAGNOLIA SPRINGS BAPTIST ACADEMY","6058 THEODORE DAWES RD","Mobile",11.1111111111111,"2005",7.63888888888889,0,0,3.47222222222222,88.8888888888889,80,100,0,30.55650649,-88.18427059,NA,NA,"Multiple Lat and Long"
"1521","00002981","THEODORE","AL","36582",1,107,8.49206349206349,13,"MAGNOLIA SPRINGS BAPTIST ACADEMY","6058 THEODORE DAWES RD","Mobile",20.5607476635514,"2007",0,5.60747663551402,0.934579439252336,14.018691588785,79.4392523364486,61,NA,NA,30.55650649,-88.18427059,NA,NA,"Multiple Lat and Long"
"1522","00002981","THEODORE","AL","36582",1,35,5,13,"MAGNOLIA SPRINGS BAPTIST ACADEMY","6058 THEODORE DAWES RD","Mobile",NA,"2009",0,0,0,14.2857142857143,85.7142857142857,27,NA,NA,30.55650649,-88.18427059,0,0,"Multiple Lat and Long"
"1523","00002992","EIGHT MILE","AL","36613",1,30,6,12,NA,NA,"Mobile",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,30.8065804,-88.1913899,NA,NA,"Lat and Long from zip centroid"
"1524","00002992","EIGHT MILE","AL","36613",1,26,13,12,NA,NA,"Mobile",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,30.8065804,-88.1913899,NA,NA,"Lat and Long from zip centroid"
"1525","00002992","EIGHT MILE","AL","36613",1,20,10,NA,NA,NA,"Mobile",0,"1993",0,0,0,0,100,NA,NA,NA,30.8065804,-88.1913899,NA,NA,"Lat and Long from zip centroid"
"1526","00002992","EIGHT MILE","AL","36613",1,16,4.9230769231,9,NA,NA,"Mobile",1,"1995",0,0,0,0,100,NA,NA,NA,30.8065804,-88.1913899,NA,NA,"Lat and Long from zip centroid"
"1527","00002992","EIGHT MILE","AL","36613",1,11,5.5,17,NA,NA,"Mobile",0,"1997",0,0,0,0,100,6,NA,NA,30.8065804,-88.1913899,NA,NA,"Lat and Long from zip centroid"
"1528","00002992","EIGHT MILE","AL","36613",1,12,4.1739130435,17,NA,NA,"Mobile",16.666666667,"1999",0,0,0,16.666666667,83.333333333,8,0,0,30.8065804,-88.1913899,NA,NA,"Lat and Long from zip centroid"
"1529","00003012","PHENIX CITY","AL","36867",1,155,7.8980865479,12,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,32.4953171,-85.0245875,NA,NA,"Lat and Long from zip centroid"
"1530","00003216","BIRMINGHAM","AL","35211",1,184,18.399993897,10,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.49476,-86.844451,NA,NA,"One lat and long pair"
"1531","00003216","BIRMINGHAM","AL","35211",1,166,20.75,10,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.49476,-86.844451,NA,NA,"One lat and long pair"
"1532","00003216","BIRMINGHAM","AL","35211",1,188,18.8,8,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",5,"1995",0,0,0,100,0,NA,NA,NA,33.49476,-86.844451,NA,NA,"One lat and long pair"
"1533","00003216","BIRMINGHAM","AL","35211",1,168,18.666666667,13,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",100,"1997",0,0,0,100,0,98,NA,NA,33.49476,-86.844451,NA,NA,"One lat and long pair"
"1534","00003216","BIRMINGHAM","AL","35211",1,212,19.056179775,15,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",100,"1999",0,0,0,100,0,7,NA,NA,33.49476,-86.844451,NA,NA,"One lat and long pair"
"1535","00003216","BIRMINGHAM","AL","35211",1,170,18.279569893,13,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",100,"2001",0,0,0,100,0,70,NA,NA,33.49476,-86.844451,NA,NA,"One lat and long pair"
"1536","00003216","BIRMINGHAM","AL","35211",1,119,12.6595744680851,13,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",100,"2003",0,0,0,100,0,59,NA,NA,33.49476,-86.844451,NA,NA,"One lat and long pair"
"1537","00003216","BIRMINGHAM","AL","35211",1,188,18.0769230769231,17,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",99.468085106383,"2005",0,0,2.65957446808511,96.8085106382979,0.531914893617021,94,NA,NA,33.49476,-86.844451,NA,NA,"One lat and long pair"
"1538","00003216","BIRMINGHAM","AL","35211",1,83,8.73684210526316,17,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",98.7951807228916,"2007",0,0,0,98.7951807228916,1.20481927710843,39,100,NA,33.49476,-86.844451,NA,NA,"One lat and long pair"
"1539","00003216","BIRMINGHAM","AL","35211",1,45,9,13,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",NA,"2009",0,0,0,100,0,19,NA,NA,33.49476,-86.844451,0,0,"One lat and long pair"
"1540","00003216","BIRMINGHAM","AL","35211",1,162,16.039603960396,14,"EPHESUS ACADEMY","829 MCMILLON AVE SW","Jefferson",NA,"2015",0,0,0,99.3827160493827,0.617283950617284,78,NA,NA,33.49476,-86.844451,0,0,"One lat and long pair"
"1541","00003271","BROWNSBORO","AL","35741",1,24,11.294113159,8,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,34.66806,-86.490361,NA,NA,"changed locations"
"1542","00003271","BROWNSBORO","AL","35741",1,28,9.3333333333,10,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,34.66806,-86.490361,NA,NA,"changed locations"
"1543","00003271","BROWNSBORO","AL","35741",1,30,10,9,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",50,"1993",0,0,0,50,50,NA,NA,NA,34.66806,-86.490361,NA,NA,"changed locations"
"1544","00003271","OWENS CROSSROA","AL","35763",1,32,10.666666667,10,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",4,"1995",0,0,0,40.625,59.375,NA,NA,NA,34.66806,-86.490361,NA,NA,"changed locations"
